gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4875638658	ba745fec-6b40-4edd-b035-5a27a1232760	04100127.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-04-10	10	4	2022	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.300Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638650	ba745fec-6b40-4edd-b035-5a27a1232760	3030080.JPG/DDC/fonafifo_868	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-03-03	3	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.299Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638648	ba745fec-6b40-4edd-b035-5a27a1232760	04010023.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-01	1	4	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.294Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638450	ba745fec-6b40-4edd-b035-5a27a1232760	2270025.JPG/DDC/fonafifo_711	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-02-27	27	2	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.232Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638426	ba745fec-6b40-4edd-b035-5a27a1232760	05190598.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-19	19	5	2023	2434982	2434982	MACHINE_OBSERVATION				05190598.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.227Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638385	ba745fec-6b40-4edd-b035-5a27a1232760	05080341.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.726964	-85.5949							2021-05-08	8	5	2021	2435146	2435146	MACHINE_OBSERVATION				05080341.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.239Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638108	ba745fec-6b40-4edd-b035-5a27a1232760	04070063.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.763197	-85.560203							2022-04-07	7	4	2022	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:40.128Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638102	ba745fec-6b40-4edd-b035-5a27a1232760	06250071.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67672	-83.57298							2019-06-25	25	6	2019	2434982	2434982	MACHINE_OBSERVATION				06250071.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:40.127Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875638046	ba745fec-6b40-4edd-b035-5a27a1232760	07050729.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.726964	-85.5949							2021-07-05	5	7	2021	2435099	2435099	MACHINE_OBSERVATION				07050729.MP4	Ricardo Bedoya		CC_BY_NC_4_0					2024-06-11T07:21:40.107Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637924	ba745fec-6b40-4edd-b035-5a27a1232760	04110027.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-04-11	11	4	2019	5219426	5219426	MACHINE_OBSERVATION				04110027.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:40.053Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637862	ba745fec-6b40-4edd-b035-5a27a1232760	05160555.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-05-16	16	5	2022	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.980Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637858	ba745fec-6b40-4edd-b035-5a27a1232760	04260200.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-04-26	26	4	2019	5219426	5219426	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.979Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637846	ba745fec-6b40-4edd-b035-5a27a1232760	04160263.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-04-16	16	4	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.975Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637798	ba745fec-6b40-4edd-b035-5a27a1232760	06190487.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RINCON		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70559	-83.49317							2021-06-19	19	6	2021	2434982	2434982	MACHINE_OBSERVATION				06190487.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.961Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637664	ba745fec-6b40-4edd-b035-5a27a1232760	05160585.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-05-16	16	5	2023	2434982	2434982	MACHINE_OBSERVATION				05160585.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.908Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637605	ba745fec-6b40-4edd-b035-5a27a1232760	4260442.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RINCON		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70584	-83.49329							2023-06-19	19	6	2023	2435099	2435099	MACHINE_OBSERVATION				06190058.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.889Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637599	ba745fec-6b40-4edd-b035-5a27a1232760	3040045.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2018-03-04	4	3	2018	2434982	2434982	MACHINE_OBSERVATION				3040045.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.878Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637586	ba745fec-6b40-4edd-b035-5a27a1232760	7170020.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.746	-83.40452							2016-07-17	17	7	2016	2434982	2434982	MACHINE_OBSERVATION				7170020.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.877Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637584	ba745fec-6b40-4edd-b035-5a27a1232760	05310659.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.738537	-85.572084							2022-05-31	31	5	2022	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.878Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637579	ba745fec-6b40-4edd-b035-5a27a1232760	03100023.MP4/DDC/fonafifo_3682	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RINCON		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70544	-83.49377							2022-03-10	10	3	2022	2435099	2435099	MACHINE_OBSERVATION				03100023.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.873Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637564	ba745fec-6b40-4edd-b035-5a27a1232760	01020044.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-02-01	1	2	2019	2434982	2434982	MACHINE_OBSERVATION				01020044.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.871Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637558	ba745fec-6b40-4edd-b035-5a27a1232760	03230941.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.71595	-85.58434							2023-01-01	1	1	2023	2434982	2434982	MACHINE_OBSERVATION				03230941.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.878Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637557	ba745fec-6b40-4edd-b035-5a27a1232760	01070016.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	Estacizxperimental Forestal Horizontes		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	10.71595	-85.58434							2023-01-01	1	1	2023	2434982	2434982	MACHINE_OBSERVATION				01070016.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.868Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637539	ba745fec-6b40-4edd-b035-5a27a1232760	05030065.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-05-03	3	5	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.861Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637506	ba745fec-6b40-4edd-b035-5a27a1232760	3090047.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-03-09	9	3	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.858Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637463	ba745fec-6b40-4edd-b035-5a27a1232760	EK000032.JPG/DDC/fonafifo_2398	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.70394	-83.55246							2019-04-26	26	4	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.831Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637367	ba745fec-6b40-4edd-b035-5a27a1232760	EK000032.JPG/DDC/fonafifo_2316	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	RANCHO QUEMADO		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.68927	-83.5835							2019-04-16	16	4	2019	2435099	2435099	MACHINE_OBSERVATION				DDCFONAFIFO	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.676Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637332	ba745fec-6b40-4edd-b035-5a27a1232760	03260478.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus			GENUS	Leopardus Gray, 1842	Leopardus sp		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67496	-83.57413							2023-03-26	26	3	2023	2434918		MACHINE_OBSERVATION				03260478.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.665Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637303	ba745fec-6b40-4edd-b035-5a27a1232760	04140028.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67738	-83.58411							2019-04-14	14	4	2019	2434982	2434982	MACHINE_OBSERVATION				04140028.MP4	Jonathan Sanchez		CC_BY_NC_4_0					2024-06-11T07:21:39.657Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637301	ba745fec-6b40-4edd-b035-5a27a1232760	2240010.JPG/DDC/fonafifo_685	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	AGUA BUENA-RINCŒ		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.69628	-83.50129							2018-02-24	24	2	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.655Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637277	ba745fec-6b40-4edd-b035-5a27a1232760	02240026.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	6	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67672	-83.57298							2019-02-24	24	2	2019	2434982	2434982	MACHINE_OBSERVATION				02240026.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.644Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637233	ba745fec-6b40-4edd-b035-5a27a1232760	04140272.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67664	-83.57304							2023-04-14	14	4	2023	2434982	2434982	MACHINE_OBSERVATION				04140272.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.631Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637144	ba745fec-6b40-4edd-b035-5a27a1232760	06060439.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	MOGOS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74807	-83.40155							2019-06-06	6	6	2019	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.594Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637131	ba745fec-6b40-4edd-b035-5a27a1232760	03300501.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	RANCHO QUEMADO		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.67496	-83.57413							2023-03-30	30	3	2023	2434982	2434982	MACHINE_OBSERVATION				03300501.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.602Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637034	ba745fec-6b40-4edd-b035-5a27a1232760	3080028.MP4/DDC/fonafifo_3140	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BAHIA CHAL		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74332	-83.47666							2020-03-08	8	3	2020	2434982	2434982	MACHINE_OBSERVATION				3080028.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.532Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875637033	ba745fec-6b40-4edd-b035-5a27a1232760	02230021.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	OSA		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.75427	-83.53547							2022-02-23	23	2	2022	2434982	2434982	MACHINE_OBSERVATION				02230021.MP4	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.533Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636998	ba745fec-6b40-4edd-b035-5a27a1232760	6110487.JPG/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	27	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.65868	-83.51469							2018-06-11	11	6	2018	2434982	2434982	MACHINE_OBSERVATION				DDCFONAFIFO	Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.524Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636971	ba745fec-6b40-4edd-b035-5a27a1232760	05010010.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	MOGOS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.74224	-83.39588							2019-05-01	1	5	2019	2435099	2435099	MACHINE_OBSERVATION				05010010.MP4	Pablo Montenegro		CC_BY_NC_4_0					2024-06-11T07:21:39.514Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4875636853	ba745fec-6b40-4edd-b035-5a27a1232760	6190036.MP4/DDC/fonafifo	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	BANEGAS		PRESENT	1	5ba1c336-40f9-4468-a050-f83a3fa0b3a2	8.68307	-83.52242							2017-06-19	19	6	2017	2434982	2434982	MACHINE_OBSERVATION				6190036.MP4	Ricardo Bedoya/Adriana Valerio		CC_BY_NC_4_0					2024-06-11T07:21:39.481Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
